epoch,val_auc,val_prauc,val_logloss
1,0.8272018796334477,0.931231203441867,0.5054568997196153
2,0.8293373323009589,0.9328439771586531,0.49646974311312786
3,0.8343953736968003,0.9373290157389027,0.48900468861752633
4,0.8314624018922909,0.9359994776964397,0.48242132250538466
5,0.8263568950053448,0.9330521667284988,0.48119324856935425
6,0.8262792691501007,0.9334614425590344,0.475811272258822
7,0.8200889780185333,0.9284039960162882,0.47533487194872553
8,0.821054604103194,0.930663341242551,0.4711142340423171
9,0.8243707608619337,0.9325606674591771,0.46690767222520857
10,0.827075304990502,0.9338053504575802,0.4630476754902839
11,0.8288878934320616,0.9346050236444285,0.45970385745213294
12,0.8286822096372747,0.9348500295562443,0.4570145649843478
13,0.8291207709977938,0.9350425715676873,0.45431444374197405
14,0.8302263213947735,0.9352821597383943,0.45181387325784433
15,0.8301729227172807,0.9354543765068748,0.4497223562589564
16,0.830193688869639,0.9357294348641255,0.44778831298622446
17,0.8295894927224524,0.9355661116740602,0.44637312093161635
18,0.8298218758559858,0.9353977246705606,0.4448247208802799
19,0.8306490609249244,0.9360256381136413,0.44330841987344005
20,0.8319182683797753,0.9367004258062809,0.4417087900800374
21,0.8314208695875743,0.9369009719822355,0.44070009925206705
22,0.8316270478145602,0.9371055971307398,0.4414961027944751
23,0.8317753774742623,0.9372162434687279,0.44067154539394476
24,0.83238896783323,0.9377277924776913,0.43973325610429453
25,0.8321674622080749,0.9376669051372879,0.43912903582815693
26,0.8324344555955386,0.9378025990435933,0.43833794858080954
27,0.8333872264430251,0.9380466316652211,0.43741307648673755
28,0.8337531062702903,0.9383125951980589,0.43679513618261023
29,0.8335978545598021,0.9383000012228446,0.43630628429232937
30,0.8337649726430665,0.9386166447031379,0.43729649545164784
31,0.8342327055033271,0.9387943683861505,0.43687133532598177
32,0.8343147812483622,0.9390387610345361,0.43667303949705294
33,0.8335053957385877,0.9385890678958306,0.43802940412233987
34,0.8342391331219141,0.9389407014647209,0.4376949638471571
35,0.8348947502177974,0.939268418176361,0.4371018736970071
36,0.8346628615164631,0.9390699499981474,0.43725599660993864
37,0.8341353023601227,0.9387866125524182,0.4383308571999357
38,0.8342826431554268,0.9387911988725499,0.43829144247389534
39,0.834799324803389,0.9389386793894796,0.4380148646608801
40,0.83514740507149,0.9390826017825569,0.437944717227997
41,0.8354588973568644,0.939267020180094,0.43772140865734516
42,0.8354054986793716,0.93902939655839,0.4377181599864851
43,0.8354420866620981,0.9389977633095765,0.437893890927069
44,0.8357323183629152,0.9390387005964507,0.43794408074509533
45,0.8361595077828572,0.9392241584070629,0.43787868091186755
46,0.8363731024928283,0.9392541744713243,0.4379575204932266
47,0.8362485055786785,0.9392313896939987,0.4381171947781956
48,0.8365782918554162,0.9394565674128379,0.43821099012763115
49,0.8366598731682523,0.9395625571536224,0.43842298798655993
50,0.836352830772669,0.9393594265378865,0.43933842437187826
51,0.8365031381611671,0.9393817353335738,0.43952913745938443
52,0.8364062294501617,0.9394194444920593,0.4398861496744561
53,0.8361382471983,0.9392007839727482,0.44015510779435235
54,0.8361946124689867,0.9392574178504955,0.4403085120847474
55,0.8363449198574848,0.9393533681958505,0.4404548950888066
56,0.8365061047543612,0.9396148791493243,0.440745737979609
57,0.8367632094978448,0.9397168541002503,0.44085574140078265
58,0.8373693833738274,0.9400538041812987,0.44093564921109824
59,0.8375869335413904,0.9401514473150335,0.44086158032639805
60,0.8378326663442969,0.940215372072122,0.4410440122212429
61,0.8382954548825674,0.9404177372770858,0.4410167824665415
62,0.8381164704265269,0.9402329943446123,0.44126642221833917
63,0.837982479300596,0.940163738884345,0.44195550229760167
64,0.8384714727454139,0.9404611524265559,0.44209132608382173
65,0.8384007689409559,0.9403936374352504,0.442718183081633
66,0.838478889228399,0.9405046812991918,0.4432741219998444
67,0.8385362433634838,0.9405232646573451,0.4434572273848618
68,0.838412140881533,0.940458311786984,0.44419709265035634
69,0.838264800086229,0.9403283925376723,0.44432808663323475
70,0.838339953780478,0.9403328374750887,0.44446452065449427
71,0.8383335261618909,0.9403736609777722,0.4445689491223519
72,0.838052688672855,0.9401013003364495,0.4451847156911932
73,0.8382425506372737,0.9401912117559904,0.4452818679646292
74,0.8381095483757408,0.9401571911022647,0.4456147055321768
75,0.8380245060375116,0.9400415594545032,0.44564216139296536
76,0.8381807466123978,0.9401275534013255,0.4458069244502454
77,0.8381184481553229,0.9400843849999291,0.4460541507251787
78,0.8379711073600188,0.939927752940569,0.44653045663717683
79,0.8380057176139493,0.9399065489788617,0.4465806620381538
80,0.8381144926977309,0.9399072149095392,0.44671985389751245
81,0.8383053435265475,0.9400417627622766,0.4467669420786288
82,0.8381570138668455,0.9400345702295425,0.447013887197143
83,0.8381288312315021,0.9399671362728403,0.4472489316351245
84,0.8381491029516613,0.9400178011809258,0.4475113936073346
85,0.8383117711451347,0.9402106803346332,0.44763010847469054
86,0.8383097934163386,0.9400440166059301,0.4477318262426275
87,0.8382919938571743,0.9399919522214268,0.44812269978290986
88,0.8382801274843982,0.9399977373558217,0.44832510426985733
89,0.8385085551603394,0.9401319279720157,0.4484300336455187
90,0.8385322879058917,0.9399970206787746,0.44840062771464784
91,0.8382801274843982,0.9397617087475647,0.44857941630502146
92,0.8382534281456518,0.9397754139109155,0.44872601688134106
93,0.838202007196955,0.9396810805652631,0.44876060224840936
94,0.8381782744514028,0.9396367876114641,0.44898654400099375
95,0.838196568442766,0.9396528160323778,0.4491496203145637
96,0.8383023769333535,0.9397568208090461,0.44925530833661415
97,0.8384141186103291,0.9398497590933945,0.449421672614377
98,0.8385337712024887,0.9398777569501415,0.44956877290102265
99,0.8385080607281404,0.9398611821873285,0.44967796043432434
100,0.8387513213700518,0.940080987690034,0.4495875835332026
101,0.8387948314035645,0.9400863849662541,0.44959606769845134
102,0.8388581187250373,0.9401513101606941,0.44978889108433057
103,0.8388185641491168,0.9400758685924803,0.4498382901170026
104,0.8385080607281404,0.9399184607712368,0.45002799502440105
105,0.8385397043888768,0.939851327172235,0.4500945764711088
106,0.8385545373548471,0.9398184219325775,0.45033242367756654
107,0.838481361389394,0.9398316107065758,0.4505184628583267
108,0.8385308046092947,0.9398917104502434,0.4503986160536859
109,0.8383577533396422,0.9398496322474597,0.45041703109699277
110,0.8382435395016716,0.9398346585559914,0.4505760127206976
111,0.838054666401651,0.9397008436020144,0.4507091971883027
112,0.8379142476571331,0.9396168519903277,0.4509112608613343
113,0.8379686351990238,0.9395939770493027,0.45099992319885157
114,0.8377510850314607,0.939397344095707,0.45102060919690884
115,0.8376586262102464,0.9392996559094524,0.45111005877015725
116,0.8376052275327537,0.9393069129601012,0.45114999234518793
117,0.8376027553717587,0.9393094447657108,0.4512219837334613
118,0.8374400871782853,0.9392022283549998,0.4514327027419728
119,0.8375369958892906,0.9392547808167963,0.4513951746442284
120,0.8375903945667834,0.9393492975441814,0.4513709236322088
121,0.837694225328575,0.9394004179211332,0.45138068074171517
122,0.8376413210832812,0.9394106035483095,0.4515532591387442
123,0.8377471295738687,0.9394851482863713,0.4515328852058476
124,0.8377392186586845,0.9395694380012999,0.4514337596087047
125,0.8374539312798576,0.9392976257778255,0.45165813420343187
126,0.8373876773651906,0.9393105860164227,0.45164400945775574
127,0.8375379847536887,0.9394208148822076,0.4515736852491407
128,0.8376882921421869,0.9394308428339998,0.45143253174784487
129,0.8378119001919386,0.9395150990625987,0.45132878432966517
130,0.8379246307333121,0.9396242034127856,0.45125817573329136
131,0.8380670272066262,0.9397247656961486,0.4512468499153636
132,0.8378781541066055,0.9395988635617074,0.45141942739600704
133,0.8378712320558194,0.9396085297034493,0.45140982587628714
134,0.8379196864113221,0.9396368748200206,0.4513323872032834
135,0.8377634458364359,0.9395185503155824,0.45143169130103267
136,0.8378811206997996,0.939624219954579,0.45143559849003
137,0.8377426796840776,0.9394997551163413,0.45158520841877886
138,0.8377466351416697,0.9394997438031882,0.4514603316184191
139,0.8377861897175902,0.9395774022753857,0.4514652639165244
140,0.8375671562534301,0.9394819415155421,0.45153260742079226
141,0.8376779090660077,0.9396207496484564,0.4514601337174716
142,0.8376363767612911,0.9395822457924747,0.4514262362286089
143,0.8378020115479584,0.9396568586496125,0.4513447602267468
144,0.8379236418689141,0.939769209565051,0.451304193441861
145,0.8381095483757408,0.9398372952702712,0.4512448264970154
146,0.8381060873503478,0.9399255104745686,0.4512102838423212
147,0.8378974369623667,0.9398523905432893,0.45129594470774537
148,0.8379191919791231,0.9398419275439477,0.4513116194900406
149,0.8378015171157595,0.9398441637028614,0.4513417807301136
150,0.8376828533879978,0.9397731951078674,0.45132352891963246
151,0.8376897754387839,0.9397805937527411,0.4513122629036335
152,0.8374633254916387,0.9396634399759477,0.45148839787054607
153,0.8372319312225034,0.9394714678586507,0.4516809579726504
154,0.8374099268141459,0.9395609042748413,0.451507683973874
155,0.8373832274753995,0.9395435273323657,0.45142693010252516
156,0.8371814991382047,0.9394454717623799,0.4515337654321398
157,0.8371538109350602,0.9394221471361368,0.45155998241453504
158,0.8371864434601948,0.9394853890932126,0.4515833633496043
159,0.8372635748832399,0.9395624993265957,0.45148487962634837
160,0.837339717441887,0.9396112815854402,0.4514589525525739
161,0.8374119045429419,0.9396826379992653,0.45131430503037134
162,0.8375018912031612,0.939811292023597,0.45125566214811064
163,0.8372793967136081,0.9396678995231301,0.45126686294793533
164,0.8373545504078571,0.9397486228215646,0.45115369545644635
165,0.8374504702544645,0.9398496957239826,0.45095832361455185
166,0.8373298287979067,0.9397842734547609,0.45087615805089937
167,0.8373891606617876,0.9398591282323521,0.45067617298485385
168,0.8372685192052299,0.9397759734112093,0.4507209165399092
169,0.8372853298999962,0.9397537147079702,0.45062307001290325
170,0.8372596194256477,0.9397799964560676,0.450535173677981
171,0.8371528220706622,0.9397812359545059,0.45056486987499933
172,0.8371419445622841,0.9397770080679759,0.4504998448369853
173,0.8371271115963139,0.9397565548777019,0.450531422213767
174,0.8372259980361153,0.9398065485263611,0.45031979565717445
175,0.8371814991382047,0.9397290449734095,0.4501936600221273
176,0.8371918822143838,0.9397884254940698,0.4501493982742087
177,0.8370732184866222,0.9397817624519785,0.45003997057463646
178,0.8370079534363533,0.9397191681999504,0.4500163660715798
179,0.8370119088939453,0.9398164850495492,0.4498999604172315
180,0.8367419489132875,0.9396585551184738,0.4499580936289534
181,0.8366895391001927,0.9396162346560679,0.4499461125908697
182,0.8367864478111982,0.9396744801810125,0.4499045585874711
183,0.8366499845242722,0.939607430314928,0.4499063034527676
184,0.8367290936761133,0.9396588709540973,0.4496975238149895
185,0.836642073609088,0.9395756459822894,0.4497455966880265
186,0.8366509733886702,0.939569398032267,0.44967918963239756
187,0.8367508486928696,0.9396176610408464,0.4495316109357725
188,0.836782492353606,0.9396716364739142,0.44934760177160904
189,0.8366796504562126,0.9396084616825422,0.44936580391714437
190,0.8365095657797542,0.9394798347560344,0.4494081628078592
191,0.8363187149509375,0.9394632180399396,0.44946899523331824
192,0.8363849688656044,0.9395543972760455,0.4494029406726329
193,0.8363889243231964,0.939531922400642,0.44941692857768134
194,0.8363335479169077,0.9395068897186752,0.4493370442664181
195,0.8362376280703003,0.9394304153337415,0.4492422616437507
196,0.836285093561405,0.9395119786977228,0.4491431671454407
197,0.8363028931205693,0.9395153522499967,0.4490456170219947
198,0.8361070979697625,0.9394110944981724,0.4491357778051782
199,0.8361871959860017,0.9394757342415345,0.4490763719546285
200,0.8360576547498618,0.9394549469081279,0.4490133563474973
201,0.8360527104278718,0.9394640100837344,0.4489075303141829
202,0.8359933785639909,0.9394023209399323,0.4489705765099397
203,0.8357926390911941,0.9392561690285428,0.4489348002174687
204,0.8357857170404079,0.9392528176600756,0.4488269893663067
205,0.835572122330437,0.9391342936080657,0.44875373201592905
206,0.835572122330437,0.9391470645113442,0.44869073570001367
207,0.8354801579414216,0.9390821537477487,0.4486701473721331
208,0.835647276024686,0.9391964161227649,0.44850797419915867
209,0.8356363985163079,0.93922720300262,0.4484655837269117
210,0.8356967192445867,0.9392259507489946,0.44840307299017823
211,0.8357619842948556,0.9391824624797932,0.4483937575505947
212,0.8357402292780993,0.9391334528006424,0.4482290106263671
213,0.835853948683871,0.9391635331646272,0.4480399586739578
214,0.8359192137341398,0.939190835520321,0.447912897739951
215,0.8359221803273339,0.9391656657241034,0.44788329144868166
216,0.8359152582765478,0.9391343517171366,0.4478175675731486
217,0.8357659397524477,0.9390496104954614,0.4478695183349484
218,0.8358321936671146,0.9391403504844258,0.44769561427774895
219,0.8357956056843882,0.9391267727952619,0.447567837830996
220,0.8358213161587364,0.9391610828830276,0.4474773156815096
221,0.8357679174812437,0.9391172665427815,0.44741466432038046
222,0.8356561758042681,0.9390484174666917,0.44737489259972874
223,0.8356611201262583,0.9391284748960238,0.44724490225243224
224,0.835647276024686,0.9390855201492652,0.44720883394501126
225,0.8355236679749343,0.9390390514027919,0.4472464462967685
226,0.8357530845152735,0.9391891107610493,0.4470461790228774
227,0.835788683633602,0.9391710325862022,0.44694968062196283
228,0.8356799085498204,0.9391049569381724,0.44698027802721174
229,0.8355563005000687,0.9389016493477854,0.44706936179307716
